bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
False,0,0,0,,,,cet,cent2045,{},9.59433,language,11.5853,,Jalaa,'Jalaa [cent2045][cet]-l-':1,428,critically endangered
False,14,0,0,,396,5105,knc,cent2050,{},11.8863,language,16.3918,,Central Kanuri,"('Fadawa [fada1240]':1,'Guvja [guvj1238]':1,'Kabari [kaba1282]':1,'Kaga [kaga1254]':1,'Kwayam [kway1242]':1,'Lare [lare1248]':1,'Maiduguri [maid1261]':1,'Mao {Nigeria} [maoo1245]':1,'Movar [mova1237]':1,'Mowor [mowo1238]':1,'Ngazar [ngaz1239]':1,'Njesko [njes1238]':1,'Temageri [tema1238]':1,'Yerwa [yerw1238]':1)'Central Kanuri [cent2050][knc]-l-':1",7437,safe
False,0,0,0,,207,12090,pse,cent2053,{},-3.79673,language,103.137,,Central Malay,'Central Malay [cent2053][pse]-l-':1,14928,safe
False,3,0,0,,207,15078,mwo,cent2058,{},-15.0784,language,168.135,,Central Maewo,"('Lotora [loto1239]':1,'Peterara [pete1237]':1,'Tanoriki [tano1245]':1)'Central Maewo [cent2058][mwo]-l-':1",17500,vulnerable
False,0,0,0,,207,12153,mxz,cent2072,{},-8.15414,language,129.865,,Central Masela,'Central Masela [cent2072][mxz]-l-':1,14978,severely endangered
False,0,0,0,,207,9092,agt,cent2084,{},17.9571,language,121.857,,Central Cagayan Agta,'Central Cagayan Agta [cent2084][agt]-l-':1,12130,definitely endangered
False,2,0,0,,207,9035,bcl,cent2087,{},13.7574,language,123.403,,Coastal-Naga Bikol,"('Legaspi [lega1251]':1,'Naga {Bikolano} [naga1402]':1)'Coastal-Naga Bikol [cent2087][bcl]-l-':1",12059,safe
False,1,0,0,,207,9051,syb,cent2089,{},8.12701,language,123.018,,Central Subanen,('Eastern Kolibugan [east2481]':1)'Central Subanen [cent2089][syb]-l-':1,12072,safe
False,0,0,0,,207,9006,tgt,cent2090,{},10.6519,language,119.338,,Central Tagbanwa,'Central Tagbanwa [cent2090][tgt]-l-':1,12010,definitely endangered
False,0,0,0,,207,12012,plc,cent2091,{},8.77013,language,117.838,,Central Palawano,'Central Palawano [cent2091][plc]-l-':1,14823,safe
False,1,0,0,,207,11868,sml,cent2092,{},7.004574,language,118.455978,,Central Sama,('Dilaut-Badjao [dila1238]':1)'Central Sama [cent2092][sml]-l-':1,14739,safe
False,0,0,0,,207,11971,zbc,cent2098,{},3.97194,language,114.565,,Central Berawan,'Central Berawan [cent2098][zbc]-l-':1,14793,severely endangered
False,12,0,0,,207,11963,dtp,cent2100,{},6.02998,language,116.681,,Central Dusun,"('Beaufort [beau1240]':1,'Bundu [bund1257]':1,'Dusun Sinulihan [dusu1275]':1,'Kadazan-Tagaro [kada1288]':1,'Kiundu [kiun1242]':1,'Kuala Monsok Dusun [kual1253]':1,'Luba [luba1252]':1,'Menggatal [meng1270]':1,'Pahu'' [pahu1240]':1,'Ranau [rana1248]':1,'Sokid [soki1240]':1,'Tindal [tind1242]':1)'Central Dusun [cent2100][dtp]-l-':1",14777,vulnerable
False,10,0,0,,207,6389,mel,cent2101,{},2.524086,language,111.346451,,Central Melanau,"('Balingian [bali1282]':1,'Bruit [brui1237]':1,'Dalat [dala1239]':1,'Igan [igan1242]':1,'Mukah-Oya [muka1237]':1,'Prehan [preh1243]':1,'Sarikei [sari1247]':1,'Segahan [sega1246]':1,'Segalang [sega1245]':1,'Siteng [site1237]':1)'Central Melanau [cent2101][mel]-l-':1",8981,vulnerable
False,3,0,0,,144,5875,cns,cent2117,{},-5.80391,language,138.471,,Central Asmat,"('Ajam [ajam1240]':1,'Misman [mism1239]':1,'Simai [sima1261]':1)'Central Asmat [cent2117][cns]-l-':1",8417,vulnerable
False,0,0,0,,144,11175,awu,cent2118,{},-6.29363,language,139.693,,Central Awyu,'Central Awyu [cent2118][awu]-l-':1,13928,safe
False,4,0,0,,297,4709,ryu,cent2126,{},26.14854,language,127.7816,,Central Okinawan,"('Kudaka [kuda1249]':1,'Naha [naha1264]':1,'Shuri [shur1243]':1,'Torishima [tori1242]':1)'Central Okinawan [cent2126][ryu]-l-':1",6920,severely endangered
False,4,0,0,,72,2118,esu,cent2127,{},60.3062,language,-161.486,,Central Alaskan Yupik,"('General Central Yup''ik [kusk1241]':1,'Hooper Bay-Chevak [hoop1234]':1,'Nunivak [nuni1254]':1,'Unaliq [unal1234]':1)'Central Alaskan Yupik [cent2127][esu]-l-':1",3784,definitely endangered
False,0,0,0,,72,2118,ess,cent2128,{},63.4308,language,-170.272,,Central Siberian Yupik,'Central Siberian Yupik [cent2128][ess]-l-':1,3783,definitely endangered
False,0,0,0,,23,3541,tar,cent2131,{},27.5648,language,-107.154,,Central Tarahumara,'Central Tarahumara [cent2131][tar]-l-':1,5303,vulnerable
False,0,0,0,,23,7672,nhn,cent2132,{},19.1248,language,-98.3002,,Tlaxcala-Puebla-Central Nahuatl,'Tlaxcala-Puebla-Central Nahuatl [cent2132][nhn]-l-':1,10273,vulnerable
False,0,0,0,,23,10264,ncx,cent2133,{},18.7545,language,-98.1264,,Central Puebla Nahuatl,'Central Puebla Nahuatl [cent2133][ncx]-l-':1,13160,vulnerable
False,0,0,0,,23,7666,nch,cent2134,{},21.0963,language,-98.4356,,Central Huasteca Nahuatl,'Central Huasteca Nahuatl [cent2134][nch]-l-':1,10267,vulnerable
False,0,0,0,,328,12580,ojc,cent2136,{},46.5741,language,-84.1543,,Central Ojibwa,'Central Ojibwa [cent2136][ojc]-l-':1,15366,definitely endangered
False,3,0,0,,255,4493,poo,cent2138,{},38.90547,language,-123.66393,,Central Pomo,"('Hopland [hopl1239]':1,'Point Arena [poin1246]':1,'Ukiah [ukia1238]':1)'Central Pomo [cent2138][poo]-l-':1",6614,extinct
False,2,0,0,,258,4504,csm,cent2140,{},38.0812,language,-120.257,,Central Sierra Miwok,"('Eastern Central Sierra Miwok [east2547]':1,'Western Central Sierra Miwok [west2634]':1)'Central Sierra Miwok [cent2140][csm]-l-':1",6643,critically endangered
False,0,0,0,,240,913,ayr,cent2142,{},-17.0,language,-68.5,,Central Aymara,'Central Aymara [cent2142][ayr]-l-':1,2758,vulnerable
False,3,0,0,,53,7775,maz,cent2144,{},19.7357,language,-100.018,,Central Mazahua,"('Atlacomulco-Temascalcingo [atla1270]':1,'San Miguel Tenoxtitlán [sanm1290]':1,'Santa María Citendejé-Banos [sant1435]':1)'Central Mazahua [cent2144][maz]-l-':1",10365,definitely endangered
False,0,0,0,,53,5426,pbs,cent2145,{},21.3762,language,-99.2898,,Central Pame,'Central Pame [cent2145][pbs]-l-':1,7776,vulnerable
False,0,0,0,,96,5730,tuf,cent2150,{},6.8867,language,-72.097,,Central Tunebo,'Central Tunebo [cent2150][tuf]-l-':1,8296,definitely endangered
False,2,0,0,,186,4239,tzm,cent2194,{},32.7415,language,-2.40872,,Central Moroccan Berber,"('Central Atlas [cent2195]':1,'Standard Moroccan Tamazight [stan1324][zgh]':1)'Central Moroccan Berber [cent2194][tzm]-l-':1",6329,safe
False,3,0,0,,207,19009,lbk,cent2292,{},17.08,language,120.92,,Central Bontoc,"('Bayyu [bayy1237]':1,'Guinaang Bontoc [guin1256]':1,'Sadanga [sada1241]':1)'Central Bontoc [cent2292][lbk]-l-':1",20422,safe
False,0,0,0,,422,1819,NOCODE_Central-Ju,cent2300,{},,language,,,Central Ju,'Central Ju [cent2300]-l-':1,3341,vulnerable
False,0,0,0,,320,1092,NOCODE_Central-Southern-Persian-Gypsy,cent2304,{},,language,,,Central-Southern Persian Gypsy,'Central-Southern Persian Gypsy [cent2304]-l-':1,3031,safe
False,0,0,0,,68,20986,NOCODE_Central-Mfumte,cent2312,{},6.67876,language,10.967982,,Central Mfumte,'Central Mfumte [cent2312]-l-':1,22012,safe
False,0,0,0,,67,2073,NOCODE_Central-Chong,cent2314,{},,language,,,Central Chong,'Central Chong [cent2314]-l-':1,3685,severely endangered
False,0,0,0,,150,733,NOCODE_Central-Taurus-Sign,cent2319,{},,language,,,Central Taurus Sign Language,'Central Taurus Sign Language [cent2319]-l-':1,2398,safe
False,0,0,0,,299,2940,NOCODE_Central-Mansi,cent2322,{},61.1432,language,62.4023,,Central Mansi,'Central Mansi [cent2322]-l-':1,4743,severely endangered
False,4,0,0,,68,10633,cme,cerm1238,{},10.1245,language,-4.94917,,Cerma,"('Banfora-Sienena [banf1238]':1,'Gouindougouba [goui1239]':1,'Niangoloko-Diarabakoko [nian1243]':1,'Soubakanedougou [soub1241]':1)'Cerma [cerm1238][cme]-l-':1",13456,safe
False,0,0,0,,371,1618,cbi,chac1249,{},0.71489,language,-79.0508,,Cha'palaa,'Cha''palaa [chac1249][cbi]-l-':1,3204,definitely endangered
False,4,0,0,,283,2873,quk,chac1250,{},-6.27021,language,-77.6615,,Chachapoyas Quechua,"('Grenada-Mendoza [gren1245]':1,'La Jalca [laja1238]':1,'Lamud [lamu1256]':1,'Llakwash Chachapoyas [llak1238]':1)'Chachapoyas Quechua [chac1250][quk]-l-':1",4636,definitely endangered
False,0,0,0,,408,7486,cao,chac1251,{},-12.133,language,-66.7164,,Chácobo,'Chácobo [chac1251][cao]-l-':1,10097,vulnerable
False,0,0,0,,409,409,NOCODE_Chacha,chac1253,{},,language,,,Chacha,'Chacha [chac1253]-l-':1,1711,safe
False,0,0,0,,150,6026,cds,chad1238,{},12.1115,language,15.2481,,Chadian Sign Language,'Chadian Sign Language [chad1238][cds]-l-':1,8540,safe
False,0,0,0,,114,8302,cdy,chad1240,{},25.23532,language,109.96041,,Chadong,'Chadong [chad1240][cdy]-l-':1,11048,safe
False,2,0,0,,186,16994,shu,chad1249,{},14.67,language,13.5,,Chadian Arabic,"('Batha [bath1248]':1,'Chari-Baguirmi [char1283]':1)'Chadian Arabic [chad1249][shu]-l-':1",18851,safe
False,0,0,0,,64,3649,chg,chag1247,{},38.21146,language,57.88758,,Chagatai,'Chagatai [chag1247][chg]-l-':1,5463,extinct
False,0,0,0,,309,4780,ciy,chai1253,{},9.21256,language,-63.1034,,Chaima,'Chaima [chai1253][ciy]-l-':1,7011,definitely endangered
False,0,0,0,,336,3105,NOCODE_Chairel,chai1254,{},,language,,,Chairel,'Chairel [chai1254]-l-':1,4933,extinct
False,0,0,0,,179,14335,ccp,chak1266,{},23.00148,language,92.339,,Chakma,'Chakma [chak1266][ccp]-l-':1,16702,safe
False,5,0,0,,336,4931,ckh,chak1270,{},21.4134,language,92.5953,,Chak,"(('Baishari [bais1248]':1,'Dochari [doch1234]':1,'Naikhyongchari [naik1251]':1)'Cak [cakk1238]':1,'Sak {Myanmar} [sakm1234]':1)'Chak [chak1270][ckh]-l-':1",7200,vulnerable
False,0,0,0,,68,21965,cli,chak1271,{},9.83446,language,-1.90181,,Chakali,'Chakali [chak1271][cli]-l-':1,22765,definitely endangered
False,0,0,0,,186,14597,NOCODE_Chakato,chak1275,{},,language,,,Chakato,'Chakato [chak1275]-l-':1,16888,safe
False,0,0,0,,336,15495,tgf,chal1267,{},27.3231,language,91.262,,Chalikha,'Chalikha [chal1267][tgf]-l-':1,17720,definitely endangered
False,0,0,0,,68,20942,cll,chal1269,{},8.00089,language,0.50896,,Chala,'Chala [chal1269][cll]-l-':1,21978,definitely endangered
False,0,0,0,,258,2784,NOCODE_Chalon,chal1270,{},36.374637,language,-121.151328,,Chalon,'Chalon [chal1270]-l-':1,4511,extinct
False,7,0,0,,186,17043,cld,chal1275,{},37.0972,language,43.5027,,Chaldean Neo-Aramaic,"('Alqosh [alqo1238]':1,'Bartille [bart1242]':1,'Dihok [diho1238]':1,'Mangesh [mang1421]':1,'Shirnak-Chizre [shir1272]':1,'Tel Kepe [telk1238]':1,'Tisqopa [tisq1238]':1)'Chaldean Neo-Aramaic [chal1275][cld]-l-':1",18873,definitely endangered
False,3,0,0,,179,11438,cdh,cham1307,{},32.5476,language,76.1796,,Chambeali,"('Bansbali [bans1246]':1,'Bansyari [bans1247]':1,'Gadi Chameali [gadi1238]':1)'Chambeali [cham1307][cdh]-l-':1",14046,safe
False,3,0,0,,36,3581,cji,cham1309,{},42.5024,language,45.995,,Chamalal,"('Gadyri [gady1241]':1,'Gakvari [gakv1238]':1,'Gigatl [giga1238]':1)'Chamalal [cham1309][cji]-l-':1",5339,definitely endangered
False,2,0,0,,207,839,cha,cham1312,{},13.438011,language,144.74474,,Chamorro,"('Nuclear Chamorro [nucl1565]':1,'Rotanese Chamorro [rota1237]':1)'Chamorro [cham1312][cha]-l-':1",2656,vulnerable
False,0,0,0,,8,447,can,cham1313,{},-4.27831,language,143.097,,Chambri,'Chambri [cham1313][can]-l-':1,1924,definitely endangered
False,2,0,0,,25,25,ceg,cham1315,{},-20.5899,language,-58.2005,,Chamacoco,"('Chamacoco Bravo [cham1316]':1,'Ebitoso [ebit1237]':1)'Chamacoco [cham1315][ceg]-l-':1",470,definitely endangered
False,0,0,0,,344,3162,ccc,cham1318,{},-5.1149,language,-75.6778,,Chamicuro,'Chamicuro [cham1318][ccc]-l-':1,5015,critically endangered
True,0,0,0,,334,334,cdg,cham1329,{},21.3532,language,79.6232,,Chamari,'Chamari [cham1329][cdg]-l-':1,1501,safe
False,0,0,0,,345,345,NOCODE_Chana,chan1296,{},-33.69,language,-57.78,,Chaná,'Chaná [chan1296]-l-':1,1570,critically endangered
False,0,0,0,,336,9759,cna,chan1309,{},34.0662,language,78.2389,,Changthang,'Changthang [chan1309][cna]-l-':1,12692,vulnerable
False,0,0,0,,336,12736,chx,chan1310,{},28.684,language,83.4488,,Chantyal,'Chantyal [chan1310][chx]-l-':1,15512,definitely endangered
False,0,0,0,,336,4934,nbc,chan1313,{},26.4336,language,94.9536,,Chang Naga,'Chang Naga [chan1313][nbc]-l-':1,7208,vulnerable
False,0,0,0,,216,216,cga,chan1319,{},-4.28364,language,143.696,,Changriwa,'Changriwa [chan1319][cga]-l-':1,861,definitely endangered
False,0,0,0,,96,3824,NOCODE_Changuena,chan1324,{},9.359643,language,-82.568207,,Changuena,'Changuena [chan1324]-l-':1,5722,extinct
False,0,0,0,,47,504,NOCODE_Chapakura,chap1269,{},-14.8,language,-62.2,,Chapakura,'Chapakura [chap1269]-l-':1,2014,extinct
False,0,0,0,,345,345,NOCODE_Charrua,char1240,{},-34.9,language,-56.16,,Charrúa,'Charrúa [char1240]-l-':1,1569,extinct
False,0,0,0,,6,441,cra,char1269,{},6.63946,language,36.4192,,Chara,'Chara [char1269][cra]-l-':1,1912,definitely endangered
False,0,0,0,,336,12781,NOCODE_Chashan,chas1234,{},26.1,language,98.75,,Chashan,'Chashan [chas1234]-l-':1,15554,safe
False,0,0,0,,150,733,NOCODE_Chatino-Sign,chat1269,{},,language,,,San Juan Quiahije Chatino Sign Language,'San Juan Quiahije Chatino Sign Language [chat1269]-l-':1,2383,safe
False,0,0,0,,67,3721,crv,chau1258,{},8.45745,language,93.0331,,Chaura,'Chaura [chau1258][crv]-l-':1,5554,definitely endangered
False,0,0,0,,336,9752,cdn,chau1259,{},29.7033,language,80.4832,,Chaudangsi,'Chaudangsi [chau1259][cdn]-l-':1,12679,definitely endangered
True,0,0,0,,334,334,ccq,chau1262,{},20.0653,language,96.2457,,Chaungtha,'Chaungtha [chau1262][ccq]-l-':1,1458,safe
False,5,0,0,,179,23094,cbk,chav1241,{},7.435034,language,122.18849,,Chavacano,"('Caviteño [cavi1254]':1,'Cotobato Chavacano [coto1252]':1,'Davawenyo Zamboanguenyo [dava1249]':1,'Ermitaño [ermi1239]':1,'Zamboangueño [zamb1243]':1)'Chavacano [chav1241][cbk]-l-':1",23394,safe
False,2,0,0,,380,1629,cbt,chay1248,{},-5.63764,language,-76.8252,,Shawi,"('Cahuapana [cahu1266]':1,'Nuclear Chayahuita [nucl1664]':1)'Shawi [chay1248][cbt]-l-':1",3223,vulnerable
False,0,0,0,,53,13260,mih,chay1249,{},16.3158,language,-97.8114,,Chayuco Mixtec,'Chayuco Mixtec [chay1249][mih]-l-':1,15911,vulnerable
False,0,0,0,,53,10344,xtb,chaz1235,{},18.1541,language,-97.7873,,Chazumba Mixtec,'Chazumba Mixtec [chaz1235][xtb]-l-':1,13226,definitely endangered
False,3,0,0,,36,1994,che,chec1245,{},43.5,language,45.5,,Chechen,"('Itumkala [itum1244]':1,'Melkhin [melk1240]':1,'Ploskost [plos1238]':1)'Chechen [chec1245][che]-l-':1",3584,vulnerable
False,0,0,0,,68,8129,ruk,chee1238,{},10.0031,language,8.67024,,Che,'Che [chee1238][ruk]-l-':1,10814,safe
False,2,0,0,,207,21787,mrn,chek1238,{},-8.27055,language,159.625,,Cheke Holo,"('Hograno [hogr1237]':1,'Maringe [mari1427]':1)'Cheke Holo [chek1238][mrn]-l-':1",22661,safe
False,0,0,0,,291,4675,cde,chen1255,{},15.8787,language,79.2534,,Chenchu,'Chenchu [chen1255][cde]-l-':1,6867,safe
False,0,0,0,,333,3073,cjn,chen1259,{},-4.25154,language,142.317,,Chenapian,'Chenapian [chen1259][cjn]-l-':1,4866,definitely endangered
False,0,0,0,,186,2585,cnu,chen1266,{},36.5917,language,2.19899,,Western Algerian Berber,'Western Algerian Berber [chen1266][cnu]-l-':1,4230,vulnerable
False,0,0,0,,336,17775,ycp,chep1243,{},,language,,,Chepya,'Chepya [chep1243][ycp]-l-':1,19501,definitely endangered
False,2,0,0,,336,7216,cdm,chep1245,{},27.7206,language,84.9017,,Chepang,"('Eastern Chepang [east2353]':1,'Western Chepang [west2419]':1)'Chepang [chep1245][cdm]-l-':1",9900,vulnerable
False,0,0,0,,68,18517,cpn,cher1271,{},6.05387,language,-0.10955,,Cherepon,'Cherepon [cher1271][cpn]-l-':1,20164,safe
False,4,0,0,,31,31,chr,cher1273,{},35.4664,language,-83.163,,Cherokee,"('Elati [elat1241]':1,'Kituhwa [kitu1247]':1,'Otali [otal1238]':1,'Overhill-Middle Cherokee [over1238]':1)'Cherokee [cher1273][chr]-l-':1",478,vulnerable
False,0,0,0,,336,21918,ych,ches1238,{},24.05,language,101.98,,Chesu,'Chesu [ches1238][ych]-l-':1,22734,definitely endangered
True,0,0,0,,334,334,ctc,chet1237,{},42.6864,language,-124.376,,Chetco,'Chetco [chet1237][ctc]-l-':1,1180,critically endangered
False,0,0,0,,67,3722,cwg,chew1245,{},3.83331,language,102.081,,Chewong,'Chewong [chew1245][cwg]-l-':1,5557,severely endangered
False,0,0,0,,328,1115,chy,chey1247,{},45.5321,language,-106.659,,Cheyenne,'Cheyenne [chey1247][chy]-l-':1,3058,definitely endangered
False,9,0,0,,179,8670,hne,chha1249,{},20.3601,language,82.0483,,Chhattisgarhi,"('Baigani [baig1238]':1,'Bhulia [bhul1238]':1,'Binjhwari [binj1247]':1,'Chhattisgarhi Proper [chha1250]':1,'Kalanga {Indo-European} [kala1371]':1,'Kavardi [kava1240]':1,'Khairagarhi [khai1247]':1,'Sadri Korwa [sadr1249]':1,'Surgujia [surg1246][sgj]':1)'Chhattisgarhi [chha1249][hne]-l-':1",11464,safe
False,0,0,0,,336,9910,ctn,chhi1245,{},26.961,language,87.1899,,Chintang,'Chintang [chhi1245][ctn]-l-':1,12877,definitely endangered
False,0,0,0,,409,409,NOCODE_Chholo,chho1235,{},,language,,,Chholo,'Chholo [chho1235]-l-':1,1730,safe
False,0,0,0,,336,9910,cur,chhu1238,{},26.9107,language,87.2133,,Chhulung,'Chhulung [chhu1238][cur]-l-':1,12879,definitely endangered
False,0,0,0,,150,4005,csd,chia1237,{},18.8629,language,99.039,,Chiangmai Sign Language,'Chiangmai Sign Language [chia1237][csd]-l-':1,6005,critically endangered
False,0,0,0,,53,3621,cip,chia1262,{},16.6562,language,-91.9417,,Chiapanec,'Chiapanec [chia1262][cip]-l-':1,5429,extinct
False,0,0,0,,96,5729,chb,chib1270,{},6.24999,language,-74.1666,,Chibcha,'Chibcha [chib1270][chb]-l-':1,8294,extinct
False,0,0,0,,311,1063,cic,chic1270,{},33.9452,language,-97.1301,,Chickasaw,'Chickasaw [chic1270][cic]-l-':1,2986,definitely endangered
False,0,0,0,,14,455,cob,chic1271,{},15.6078,language,-91.2869,,Chicomuceltec,'Chicomuceltec [chic1271][cob]-l-':1,1932,extinct
False,0,0,0,,53,3620,pei,chic1272,{},21.2943,language,-100.524,,Chichimeca-Jonaz,'Chichimeca-Jonaz [chic1272][pei]-l-':1,5425,definitely endangered
False,1,0,0,,53,5417,trs,chic1273,{},17.1628,language,-97.8547,,Chicahuaxtla Triqui,('Laguna [lagu1250]':1)'Chicahuaxtla Triqui [chic1273][trs]-l-':1,7756,vulnerable
False,0,0,0,,53,13198,zpv,chic1274,{},16.8459,language,-96.5486,,Chichicapan Zapotec,'Chichicapan Zapotec [chic1274][zpv]-l-':1,15843,vulnerable
False,0,0,0,,68,22963,cgg,chig1238,{},-1.04387,language,29.9122,,Chiga,'Chiga [chig1238][cgg]-l-':1,23298,safe
False,0,0,0,,53,10344,mii,chig1239,{},18.6303,language,-98.1046,,Chigmecatitlán Mixtec,'Chigmecatitlán Mixtec [chig1239][mii]-l-':1,13228,definitely endangered
False,0,0,0,,150,2449,csg,chil1264,{},-32.781,language,-70.6698,,Chilean Sign Language,'Chilean Sign Language [chil1264][csg]-l-':1,4017,vulnerable
False,0,0,0,,179,11516,clh,chil1275,{},35.2494,language,73.3344,,Chilisso,'Chilisso [chil1275][clh]-l-':1,14242,definitely endangered
False,0,0,0,,257,4500,clc,chil1280,{},51.98952,language,-123.24458,,Chilcotin,'Chilcotin [chil1280][clc]-l-':1,6622,severely endangered
False,0,0,0,,53,7764,csa,chil1282,{},18.0606,language,-96.2183,,Chiltepec Chinantec,'Chiltepec Chinantec [chil1282][csa]-l-':1,10356,vulnerable
True,0,0,0,,334,334,cqu,chil1283,{},-23.7036,language,-67.7604,,Chilean Quechua,'Chilean Quechua [chil1283][cqu]-l-':1,1507,safe
False,0,0,0,,393,1653,zoh,chim1300,{},16.6543,language,-94.6913,,Chimalapa Zoque,'Chimalapa Zoque [chim1300][zoh]-l-':1,3266,definitely endangered
False,0,0,0,,,,cid,chim1301,{},41.0,language,-123.0,,Chimariko,'Chimariko [chim1301][cid]-l-':1,56,extinct
False,0,0,0,,283,4634,qug,chim1302,{},-1.36727,language,-78.8521,,Chimborazo Highland Quichua,'Chimborazo Highland Quichua [chim1302][qug]-l-':1,6828,vulnerable
False,0,0,0,,96,3829,cbg,chim1309,{},10.1902,language,-74.2559,,Chimila,'Chimila [chim1309][cbg]-l-':1,5732,definitely endangered
False,0,0,0,,54,54,xch,chim1310,{},,language,,,Chimakum,'Chimakum [chim1310][xch]-l-':1,515,extinct
False,0,0,0,,68,21258,NOCODE_Chimwiini,chim1312,{},1.111787,language,44.026991,,Chimwiini,'Chimwiini [chim1312]-l-':1,22194,safe
False,0,0,0,,425,1829,cpi,chin1253,{},-0.53224,language,166.926,,Chinese Pidgin English,'Chinese Pidgin English [chin1253][cpi]-l-':1,3375,definitely endangered
False,0,0,0,,208,847,chn,chin1272,{},55.0,language,-125.0,,Creolized Grand Ronde Chinook Jargon,'Creolized Grand Ronde Chinook Jargon [chin1272][chn]-l-':1,2680,critically endangered
False,1,0,0,,150,4013,csl,chin1283,{},30.9063,language,121.569,,Chinese Sign Language,('Shanghai Sign Language [shan1269]':1)'Chinese Sign Language [chin1283][csl]-l-':1,6010,safe
False,2,0,0,,208,847,chh,chin1286,{},45.1729,language,-119.166,,Chinook,"('Clackama [clac1236]':1,'Klatsop [klat1237]':1)'Chinook [chin1286][chh]-l-':1",2679,critically endangered
False,0,0,0,,179,6132,cih,chin1475,{},32.555,language,76.961,,Chinali,'Chinali [chin1475][cih]-l-':1,8656,safe
False,1,0,0,,148,5993,bxu,chin1476,{},48.7593,language,117.786,,China Buriat,('Bargu [barg1251]':1)'China Buriat [chin1476][bxu]-l-':1,8518,vulnerable
False,0,0,0,,336,9684,cnb,chin1478,{},20.0776,language,94.0506,,Chinbon Chin,'Chinbon Chin [chin1478][cnb]-l-':1,12613,safe
False,0,0,0,,283,990,qxc,chin1483,{},-12.85,language,-75.649,,Chincha Quechua,'Chincha Quechua [chin1483][qxc]-l-':1,2872,definitely endangered
True,0,0,0,,334,334,cbe,chip1236,{},3.08332,language,-71.1667,,Chipiajes,'Chipiajes [chip1236][cbe]-l-':1,1323,safe
False,5,0,0,,328,12580,ciw,chip1241,{},47.347,language,-94.2738,,Chippewa,"('Central Minnesota Chippewa [cent2135]':1,'Minnesota Border Chippewa [minn1250]':1,'Red Lake Chippewa [redl1238]':1,'Turtle Mountain Chippewa [turt1236]':1,'Upper Michigan-Wisconsin Chippewa [uppe1274]':1)'Chippewa [chip1241][ciw]-l-':1",15367,definitely endangered
False,0,0,0,,257,4500,chp,chip1261,{},58.3637,language,-110.832,,Chipewyan,'Chipewyan [chip1261][chp]-l-':1,6623,definitely endangered
False,0,0,0,,362,362,cap,chip1262,{},-18.73951,language,-67.89633,,Chipaya,'Chipaya [chip1262][cap]-l-':1,1599,definitely endangered
False,5,0,0,,,,cax,chiq1248,{},-17.6354,language,-59.9172,,Chiquitano,"('Concepción [conc1244]':1,'San Ignacio de Velazco [sani1274]':1,'San Javier [sanj1279]':1,'San Miguel {Bolivia} [sanm1288]':1,'Santiago [sant1429]':1)'Chiquitano [chiq1248][cax]-l-':1",338,definitely endangered
False,0,0,0,,283,4628,qxa,chiq1249,{},-10.1831,language,-77.4152,,Chiquián Ancash Quechua,'Chiquián Ancash Quechua [chiq1249][qxa]-l-':1,6797,severely endangered
False,0,0,0,,53,7750,maq,chiq1250,{},18.0541,language,-96.6659,,Chiquihuitlán Mazatec,'Chiquihuitlán Mazatec [chiq1250][maq]-l-':1,10327,definitely endangered
